Product ID,Location,Risk Score,Backorder Risk,Distribution Center
10023442,Greater China,High,87,Center C
10023452,Greater China,High,61,Center C
10023462,Greater China,High,86,Center C
10023472,Greater China,High,74,Center C
10023482,Greater China,High,92,Center C
10023492,Greater China,High,65,Center C
10023502,Greater China,High,77,Center C
10023512,Greater China,High,67,Center C
10023522,Greater China,High,88,Center C
10023532,Greater China,High,95,Center C
10023542,Greater China,High,64,Center C
10023552,Greater China,High,68,Center C
10023562,Greater China,High,60,Center C
10023572,Greater China,High,93,Center C
10023582,Greater China,High,70,Center C
10023592,Greater China,High,94,Center C
10023602,Greater China,High,90,Center C
10023612,Greater China,High,69,Center C
10023622,Greater China,High,57,Center C
10023632,Greater China,High,54,Center C
10023642,Greater China,High,51,Center C
10023652,Greater China,High,90,Center C
10023662,Greater China,High,85,Center C
10023672,Greater China,High,71,Center C
10023682,Greater China,High,69,Center C
10023692,Greater China,High,62,Center C
10023702,Greater China,High,52,Center C
10023712,Greater China,High,88,Center C
10023722,Greater China,High,62,Center C
10023732,Greater China,High,63,Center C
10023742,Greater China,High,90,Center C
10023752,Greater China,High,82,Center C
10023762,Greater China,High,74,Center C
10023772,Greater China,High,61,Center C
10023782,Greater China,High,73,Center C
10023792,Greater China,High,57,Center C
10023802,Greater China,High,74,Center C
10023812,Greater China,High,76,Center C
10023822,Greater China,High,64,Center C
10023832,Greater China,High,90,Center C
10023842,Greater China,High,62,Center C
10023852,Greater China,High,56,Center C
10023862,Greater China,High,59,Center C
10023872,Greater China,High,58,Center C
10023882,Greater China,High,84,Center C
10023892,Greater China,High,61,Center C
10023902,Greater China,High,53,Center C
10023912,Greater China,High,51,Center C
10023922,Greater China,High,71,Center C
10023932,Greater China,High,64,Center C
10023942,Greater China,High,85,Center C
10023952,Greater China,High,86,Center C
10023962,Greater China,High,52,Center C
10023972,Greater China,High,67,Center C
10023982,Greater China,High,57,Center C
10023992,Greater China,High,72,Center C
10024002,Greater China,High,92,Center C
10024012,Greater China,High,86,Center C
10024022,Greater China,High,60,Center C
10024032,Greater China,High,57,Center C
10024042,Greater China,High,59,Center C
10024052,Greater China,High,56,Center C
10024062,Greater China,High,63,Center C
10024072,Greater China,High,81,Center C
10024082,Greater China,High,63,Center C
10024092,Greater China,High,89,Center C
10024102,Greater China,High,54,Center C
10024112,Greater China,High,90,Center C
10024122,Greater China,High,72,Center C
10024132,Greater China,High,95,Center C
10024142,Greater China,High,95,Center C
10024152,Greater China,High,84,Center C
10024162,Greater China,High,63,Center C
10024172,Greater China,High,61,Center C
10024182,Greater China,High,76,Center C
10024192,Greater China,High,83,Center C
10024202,Greater China,High,85,Center C
10024212,Greater China,High,84,Center C
10024222,Greater China,High,54,Center C
10024232,Greater China,High,91,Center C
10024242,Greater China,High,69,Center C
10024252,Greater China,High,60,Center C
10024262,Greater China,High,90,Center C
10024272,Greater China,High,57,Center C
10024282,Greater China,High,92,Center C
10024292,Greater China,High,82,Center C
10024302,Greater China,High,52,Center C
10024312,Greater China,High,68,Center C
10024322,Greater China,High,90,Center C
10024332,Greater China,High,95,Center C
10024342,Greater China,High,77,Center C
10024352,Greater China,High,94,Center C
10024362,Greater China,High,88,Center C
10024372,Greater China,High,55,Center C
10024382,Greater China,High,58,Center C
10024392,Greater China,High,54,Center C
10024402,Greater China,High,60,Center C
10024412,Greater China,High,63,Center C
10024422,Greater China,High,67,Center C
10024432,Greater China,High,68,Center C
10024442,Greater China,High,70,Center C
10024452,Greater China,High,63,Center C
10024462,Greater China,High,74,Center C
10024472,Greater China,High,65,Center C
10024482,Greater China,High,82,Center C
10024492,Greater China,High,79,Center C
10024502,Greater China,High,71,Center C
10024512,Greater China,High,70,Center C
10024522,Greater China,High,72,Center C
10024532,Greater China,High,95,Center C
10024542,Greater China,High,79,Center C
10024552,Greater China,High,75,Center C
10024562,Greater China,High,58,Center C
10024572,Greater China,High,71,Center C
10024582,Greater China,High,69,Center C
10024592,Greater China,High,51,Center C
10024602,Greater China,High,63,Center C
10024612,Greater China,High,80,Center C
10024622,Greater China,High,63,Center C
10024632,Greater China,High,57,Center C
10024642,Greater China,High,90,Center C
10024652,Greater China,High,57,Center C
10024662,Greater China,High,69,Center C
10024672,Greater China,High,86,Center C
10024682,Greater China,High,90,Center C
10024692,Greater China,High,85,Center C
10024702,Greater China,High,52,Center C
10024712,Greater China,High,51,Center C
10024722,Greater China,High,81,Center C
10024732,Greater China,High,60,Center C
10024742,Greater China,High,87,Center C
10024752,Greater China,High,66,Center C
10024762,Greater China,High,53,Center C
10024772,Greater China,High,54,Center C
10024782,Greater China,High,59,Center C
10024792,Greater China,High,84,Center C
10024802,Greater China,High,75,Center C
10024812,Greater China,High,82,Center C
10024822,Greater China,High,77,Center C
10024832,Greater China,High,62,Center C
10024842,Greater China,High,79,Center C
10024852,Greater China,High,54,Center C
10024862,Greater China,High,89,Center C
10024872,Greater China,High,80,Center C
10024882,Greater China,High,61,Center C
10024892,Greater China,High,55,Center C
10024902,Greater China,High,69,Center C
10024912,Greater China,High,90,Center C
10024922,Greater China,High,61,Center C
10024932,Greater China,High,61,Center C
10024942,Greater China,High,60,Center C
10024952,Greater China,High,78,Center C
10024962,Greater China,High,64,Center C
10024972,Greater China,High,59,Center C
10024982,Greater China,High,57,Center C
10024992,Greater China,High,54,Center C
10025002,Greater China,High,63,Center C
10025012,Greater China,High,88,Center C
10025022,Greater China,High,78,Center C
10025032,Greater China,High,93,Center C
10025042,Greater China,High,52,Center C
10025052,Greater China,High,59,Center C
10025062,Greater China,High,86,Center C
10025072,Greater China,High,63,Center C
10025082,Greater China,High,85,Center C
10025092,Greater China,High,74,Center C
10025102,Greater China,High,68,Center C
10025112,Greater China,High,95,Center C
10025122,Greater China,High,58,Center C
10025132,Greater China,High,82,Center C
10025142,Greater China,High,94,Center C
10025152,Greater China,High,67,Center C
10025162,Greater China,High,57,Center C
10025172,Greater China,High,90,Center C
10025182,Greater China,High,78,Center C
10025192,Greater China,High,93,Center C
10025202,Greater China,High,57,Center C
10025212,Greater China,High,85,Center C
10025222,Greater China,High,88,Center C
10025232,Greater China,High,82,Center C
10025242,Greater China,High,82,Center C
10025252,Greater China,High,87,Center C
10025262,Greater China,High,94,Center C
10025272,Greater China,High,63,Center C
10025282,Greater China,High,71,Center C
10025292,Greater China,High,57,Center C
10025302,Greater China,High,91,Center C
10025312,Greater China,High,67,Center C
10025322,Greater China,High,52,Center C
10025332,Greater China,High,52,Center C
10025342,Greater China,High,90,Center C
10025352,Greater China,High,89,Center C
10025362,Greater China,High,65,Center C
10025372,Greater China,High,82,Center C
10025382,Greater China,High,95,Center C
10025392,Greater China,High,67,Center C
10025402,Greater China,High,81,Center C
10025412,Greater China,High,58,Center C
10025422,Greater China,High,51,Center C
10025432,Greater China,High,83,Center C
10025442,Greater China,High,59,Center C
10025452,Greater China,High,63,Center C
10025462,Greater China,High,74,Center C
10025472,Greater China,High,86,Center C
10025482,Greater China,High,86,Center C
10025492,Greater China,High,93,Center C
10025502,Greater China,High,66,Center C
10025512,Greater China,High,53,Center C
10025522,Greater China,High,69,Center C
10025532,Greater China,High,59,Center C
10025542,Greater China,High,56,Center C
10025552,Greater China,High,70,Center C
10025562,Greater China,High,93,Center C
10025572,Greater China,High,67,Center C
10025582,Greater China,High,52,Center C
10025592,Greater China,High,54,Center C
10025602,Greater China,High,63,Center C
10025612,Greater China,High,78,Center C
10025622,Greater China,High,62,Center C
10025632,Greater China,High,60,Center C
10025642,Greater China,High,62,Center C
10025652,Greater China,High,79,Center C
10025662,Greater China,High,56,Center C
10025672,Greater China,High,52,Center C
10025682,Greater China,High,64,Center C
10025692,Greater China,High,55,Center C
10025702,Greater China,High,66,Center C
10025712,Greater China,High,75,Center C
10025722,Greater China,High,85,Center C
10025732,Greater China,High,79,Center C
10025742,Greater China,High,76,Center C
10025752,Greater China,High,63,Center C
10025762,Greater China,High,74,Center C
10025772,Greater China,High,87,Center C
10025782,Greater China,High,89,Center C
10025792,Greater China,High,60,Center C
10025802,Greater China,High,89,Center C
10025812,Greater China,High,70,Center C
10025822,Greater China,High,89,Center C
10025832,Greater China,High,54,Center C
10025842,Greater China,High,81,Center C
10025852,Greater China,High,58,Center C
10025862,Greater China,High,95,Center C
10025872,Greater China,High,70,Center C
10025882,Greater China,High,55,Center C
10025892,Greater China,High,83,Center C
10025902,Greater China,High,85,Center C
10025912,Greater China,High,60,Center C
10025922,Greater China,High,61,Center C
10025932,Greater China,High,62,Center C
10025942,Greater China,High,70,Center C
10025952,Greater China,High,70,Center C
10025962,Greater China,High,52,Center C
10025972,Greater China,High,84,Center C
10025982,Greater China,High,90,Center C
10025992,Greater China,High,82,Center C
10026002,Greater China,High,65,Center C
10026012,Greater China,High,70,Center C
10026022,Greater China,High,76,Center C
10026032,Greater China,High,68,Center C
10026042,Greater China,High,51,Center C
10026052,Greater China,High,58,Center C
10026062,Greater China,High,87,Center C
10026072,Greater China,High,59,Center C
10026082,Greater China,High,90,Center C
10026092,Greater China,High,59,Center C
10026102,Greater China,High,68,Center C
10026112,Greater China,High,91,Center C
10026122,Greater China,High,95,Center C
10026132,Greater China,High,61,Center C
10026142,Greater China,High,78,Center C
10026152,Greater China,High,79,Center C
10026162,Greater China,High,90,Center C
10026172,Greater China,High,94,Center C
10026182,Greater China,High,77,Center C
10026192,Greater China,High,66,Center C
10026202,Greater China,High,87,Center C
10026212,Greater China,High,60,Center C
10026222,Greater China,High,71,Center C
10026232,Greater China,High,57,Center C
10026242,Greater China,High,76,Center C
10026252,Greater China,High,79,Center C
10026262,Greater China,High,69,Center C
10026272,Greater China,High,84,Center C
10026282,Greater China,High,63,Center C
10026292,Greater China,High,85,Center C
10026302,Greater China,High,64,Center C
10026312,Greater China,High,61,Center C
10026322,Greater China,High,65,Center C
10026332,Greater China,High,60,Center C
10026342,Greater China,High,60,Center C
10026352,Greater China,High,51,Center C
10026362,Greater China,High,55,Center C
10026372,Greater China,High,90,Center C
10026382,Greater China,High,76,Center C
10026392,Greater China,High,62,Center C
10026402,Greater China,High,69,Center C
10026412,Greater China,High,67,Center C
10026422,Greater China,High,91,Center C
10026432,Greater China,High,69,Center C
10026442,Greater China,High,52,Center C
10026452,Greater China,High,90,Center C
10026462,Greater China,High,75,Center C
10026472,Greater China,High,92,Center C
10026482,Greater China,High,91,Center C
10026492,Greater China,High,73,Center C
10026502,Greater China,High,69,Center C
10026512,Greater China,High,51,Center C
10026522,Greater China,High,87,Center C
10026532,Greater China,High,90,Center C
10026542,Greater China,High,76,Center C
10026552,Greater China,High,84,Center C
10026562,Greater China,High,90,Center C
10026572,Greater China,High,60,Center C
10026582,Greater China,High,59,Center C
10026592,Greater China,High,63,Center C
10026602,Greater China,High,56,Center C
10026612,Greater China,High,87,Center C
10026622,Greater China,High,71,Center C
10026632,Greater China,High,76,Center C
10026642,Greater China,High,89,Center C
10026652,Greater China,High,77,Center C
10026662,Greater China,High,80,Center C
10026672,Greater China,High,76,Center C
10026682,Greater China,High,92,Center C
10026692,Greater China,High,90,Center C
10026702,Greater China,High,92,Center C
10026712,Greater China,High,76,Center C
10026722,Greater China,High,62,Center C
10026732,Greater China,High,51,Center C
10026742,Greater China,High,95,Center C
10026752,Greater China,High,60,Center C
